Ar	NotflNr	NotFlHeiti	TegundNr	TegundHeiti	EldsnTegNr	EldsnTegHeiti	Notkun	Frumorka
1986	0330 	Þotueldsneyti, erlendir aðilar	02	Flugvélar	04	Þotueldsneyti	14370	640758,3
1986	0410 	Steinolía	02	Flugvélar	03	Steinolía og þotueldsneyti	370	16498,3
1986	0511 	Gasolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	69883	3028030,39
1986	0521 	Gasolía tekin hér á landi, önnur innlend skip, innlend notkun	04	Önnur skip	05	Dísilolía	4907	212620,31
1986	0524 	Gasolía, önnur erlend skip	04	Önnur skip	05	Dísilolía	12244	530532,52
1986	0531 	Gasolía, bifreiðar og tæki, frá söludælu	01	Bifreiðar og tæki	05	Dísilolía	12910	559390,3
1986	0532 	Gasolía, bifreiðar og tæki, frá einkadælu	01	Bifreiðar og tæki	05	Dísilolía	2928	126870,24
1986	0533 	Gasolía, tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	17049	738733,17
1986	0540 	Gasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	6162	266999,46
1986	0550 	Gasolía, iðnaður	05	Iðnaður	05	Dísilolía	1875	81243,75
1986	0560 	Gasolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	300	12999
1986	0611 	Svartolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	08	Svartolía	6175	248173,25
1986	0621 	Svartolía, önnur innlend skip, innlend notkun	04	Önnur skip	08	Svartolía	3432	137932,08
1986	0624 	Svartolía, önnur erlend skip	04	Önnur skip	08	Svartolía	371	14910,49
1986	0640 	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	1235	49634,65
1986	0650 	Svartolía, iðnaður	05	Iðnaður	08	Svartolía	20907	840252,33
1986	0690 	Svartolía, annað	99	Annað	08	Svartolía	41	1647,79
1986	0321 	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	30339	1352816,01
1986	0322 	Þotueldsneyti tekið erlendis, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	85207	3799380,13
1986	0513 	Gasolía tekin erlendis, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	20200	875266
1986	0613 	Svartolía tekin erlendis, innlend fiskiskip	03	Fiskiskip	08	Svartolía	2000	80380
1986	0120 	Bensín, blý	01	Bifreiðar og tæki	02	Bensín	30222	1353945,6
1986	0210 	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	615	27552
1986	0230 	Flugvélabensín, erlendir aðilar	02	Flugvélar	01	Flugvélabensín	69	3091,2
1986	0310 	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	153	6822,27
1986	0330 	Þotueldsneyti, erlendir aðilar	02	Flugvélar	04	Þotueldsneyti	1034	46106,06
1986	0410 	Steinolía	02	Flugvélar	03	Steinolía og þotueldsneyti	189	8427,51
1986	0511 	Gasolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	34281	1485395,73
1986	0521 	Gasolía tekin hér á landi, önnur innlend skip, innlend notkun	04	Önnur skip	05	Dísilolía	4145	179602,85
1986	0531 	Gasolía, bifreiðar og tæki, frá söludælu	01	Bifreiðar og tæki	05	Dísilolía	8258	357819,14
1986	0533 	Gasolía, tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	9019	390793,27
1986	0540 	Gasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	3846	166647,18
1986	0550 	Gasolía, iðnaður	05	Iðnaður	05	Dísilolía	1200	51996
1986	0560 	Gasolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	200	8666
1986	0611 	Svartolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	08	Svartolía	9876	396916,44
1986	0621 	Svartolía, önnur innlend skip, innlend notkun	04	Önnur skip	08	Svartolía	782	31428,58
1986	0640 	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	1392	55944,48
1986	0650 	Svartolía, iðnaður	05	Iðnaður	08	Svartolía	19681	790979,39
1986	0120 	Bensín, blý	01	Bifreiðar og tæki	02	Bensín	34077	1526649,6
1986	0210 	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	1020	45696
1986	0230 	Flugvélabensín, erlendir aðilar	02	Flugvélar	01	Flugvélabensín	108	4838,4
1986	0310 	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	6557	292376,63
1986	0321 	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	13716	611596,44
1986	0330 	Þotueldsneyti, erlendir aðilar	02	Flugvélar	04	Þotueldsneyti	8000	356720
1986	0410 	Steinolía	02	Flugvélar	03	Steinolía og þotueldsneyti	148	6599,32
1986	0511 	Gasolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	43712	1894040,96
1986	0521 	Gasolía tekin hér á landi, önnur innlend skip, innlend notkun	04	Önnur skip	05	Dísilolía	4550	197151,5
1986	0524 	Gasolía, önnur erlend skip	04	Önnur skip	05	Dísilolía	1000	43330
1986	0531 	Gasolía, bifreiðar og tæki, frá söludælu	01	Bifreiðar og tæki	05	Dísilolía	12140	526026,2
1986	0533 	Gasolía, tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	3080	133456,4
1986	0540 	Gasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	2680	116124,4
1986	0550 	Gasolía, iðnaður	05	Iðnaður	05	Dísilolía	1400	60662
1986	0560 	Gasolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	200	8666
1986	0611 	Svartolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	08	Svartolía	5648	226993,12
1986	0621 	Svartolía, önnur innlend skip, innlend notkun	04	Önnur skip	08	Svartolía	1800	72342
1986	0640 	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	142	5706,98
1986	0650 	Svartolía, iðnaður	05	Iðnaður	08	Svartolía	18097	727318,43
1986	0523 	Gasolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	05	Dísilolía	6000	259980
1986	0623 	Svartolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	08	Svartolía	26000	1044940
1987	0523 	Gasolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	05	Dísilolía	11800	511294
1987	0623 	Svartolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	08	Svartolía	29300	1177567
1987	0110 	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	39574	1772915,2
1987	0120 	Bensín, blý	01	Bifreiðar og tæki	02	Bensín	7859	352083,2
1987	0210 	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	7	313,6
1987	0230 	Flugvélabensín, erlendir aðilar	02	Flugvélar	01	Flugvélabensín	2	89,6
1987	0310 	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	510	22740,9
1987	0321 	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	2885	128642,15
1987	0330 	Þotueldsneyti, erlendir aðilar	02	Flugvélar	04	Þotueldsneyti	15895	708758,05
1987	0410 	Steinolía	02	Flugvélar	03	Steinolía og þotueldsneyti	287	12797,33
1987	0511 	Gasolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	77315	3350058,95
1987	0521 	Gasolía tekin hér á landi, önnur innlend skip, innlend notkun	04	Önnur skip	05	Dísilolía	4943	214180,19
1987	0524 	Gasolía, önnur erlend skip	04	Önnur skip	05	Dísilolía	12628	547171,24
1987	0531 	Gasolía, bifreiðar og tæki, frá söludælu	01	Bifreiðar og tæki	05	Dísilolía	13430	581921,9
1987	0532 	Gasolía, bifreiðar og tæki, frá einkadælu	01	Bifreiðar og tæki	05	Dísilolía	4159	180209,47
1987	0533 	Gasolía, tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	17411	754418,63
1987	0540 	Gasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	5680	246114,4
1987	0550 	Gasolía, iðnaður	05	Iðnaður	05	Dísilolía	1816	78687,28
1987	0560 	Gasolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	400	17332
1987	0611 	Svartolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	08	Svartolía	5283	212323,77
1987	0621 	Svartolía, önnur innlend skip, innlend notkun	04	Önnur skip	08	Svartolía	3869	155495,11
1987	0624 	Svartolía, önnur erlend skip	04	Önnur skip	08	Svartolía	173	6952,87
1987	0640 	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	1269	51001,11
1987	0650 	Svartolía, iðnaður	05	Iðnaður	08	Svartolía	24185	971995,15
1987	0690 	Svartolía, annað	99	Annað	08	Svartolía	43	1728,17
1987	0321 	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	33752	1505001,68
1987	0322 	Þotueldsneyti tekið erlendis, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	101007	4503902,13
1987	0513 	Gasolía tekin erlendis, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	22400	970592
1987	0623 	Svartolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	08	Svartolía	4000	160760
1987	0120 	Bensín, blý	01	Bifreiðar og tæki	02	Bensín	31644	1417651,2
1987	0210 	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	793	35526,4
1987	0230 	Flugvélabensín, erlendir aðilar	02	Flugvélar	01	Flugvélabensín	163	7302,4
1987	0310 	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	250	11147,5
1987	0330 	Þotueldsneyti, erlendir aðilar	02	Flugvélar	04	Þotueldsneyti	1465	65324,35
1987	0410 	Steinolía	02	Flugvélar	03	Steinolía og þotueldsneyti	173	7714,07
1987	0511 	Gasolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	44189	1914709,37
1987	0521 	Gasolía tekin hér á landi, önnur innlend skip, innlend notkun	04	Önnur skip	05	Dísilolía	4145	179602,85
1987	0524 	Gasolía, önnur erlend skip	04	Önnur skip	05	Dísilolía	1457	63131,81
1987	0531 	Gasolía, bifreiðar og tæki, frá söludælu	01	Bifreiðar og tæki	05	Dísilolía	8493	368001,69
1987	0533 	Gasolía, tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	8866	384163,78
1987	0540 	Gasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	3236	140215,88
1987	0550 	Gasolía, iðnaður	05	Iðnaður	05	Dísilolía	1200	51996
1987	0560 	Gasolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	300	12999
1987	0611 	Svartolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	08	Svartolía	6581	264490,39
1987	0621 	Svartolía, önnur innlend skip, innlend notkun	04	Önnur skip	08	Svartolía	570	22908,3
1987	0640 	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	1355	54457,45
1987	0650 	Svartolía, iðnaður	05	Iðnaður	08	Svartolía	17509	703686,71
1987	0523 	Gasolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	05	Dísilolía	3000	129990
1987	0623 	Svartolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	08	Svartolía	15000	602850
1987	0810 	Kol og koks, iðnaður	05	Iðnaður	09	Kol og koks	19690	590700
1987	0110 	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	30770	1378496
1987	0120 	Bensín, blý	01	Bifreiðar og tæki	02	Bensín	7675	343840
1987	0210 	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	891	39916,8
1987	0221 	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	17	761,6
1987	0230 	Flugvélabensín, erlendir aðilar	02	Flugvélar	01	Flugvélabensín	91	4076,8
1987	0310 	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	7532	335851,88
1987	0321 	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	17375	774751,25
1987	0330 	Þotueldsneyti, erlendir aðilar	02	Flugvélar	04	Þotueldsneyti	10036	447505,24
1987	0410 	Steinolía	02	Flugvélar	03	Steinolía og þotueldsneyti	147	6554,73
1987	0511 	Gasolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	48479	2100595,07
1987	0521 	Gasolía tekin hér á landi, önnur innlend skip, innlend notkun	04	Önnur skip	05	Dísilolía	4732	205037,56
1987	0524 	Gasolía, önnur erlend skip	04	Önnur skip	05	Dísilolía	1500	64995
1987	0531 	Gasolía, bifreiðar og tæki, frá söludælu	01	Bifreiðar og tæki	05	Dísilolía	12444	539198,52
1987	0533 	Gasolía, tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	3346	144982,18
1987	0540 	Gasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	2377	102995,41
1987	0550 	Gasolía, iðnaður	05	Iðnaður	05	Dísilolía	1400	60662
1987	0560 	Gasolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	300	12999
1987	0611 	Svartolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	08	Svartolía	2657	106784,83
1987	0621 	Svartolía, önnur innlend skip, innlend notkun	04	Önnur skip	08	Svartolía	1718	69046,42
1987	0640 	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	121	4862,99
1987	0650 	Svartolía, iðnaður	05	Iðnaður	08	Svartolía	16069	645813,11
1987	0523 	Gasolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	05	Dísilolía	3000	129990
1987	0623 	Svartolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	08	Svartolía	11000	442090
1988	0523 	Gasolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	05	Dísilolía	9000	389970
1988	0623 	Svartolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	08	Svartolía	29000	1165510
1988	0110 	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	27084	1213363,2
1988	0120 	Bensín, blý	01	Bifreiðar og tæki	02	Bensín	24062	1077977,6
1988	0210 	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	9	403,2
1988	0310 	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	82	3656,38
1988	0321 	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	4410	196641,9
1988	0330 	Þotueldsneyti, erlendir aðilar	02	Flugvélar	04	Þotueldsneyti	18955	845203,45
1988	0410 	Steinolía	02	Flugvélar	03	Steinolía og þotueldsneyti	391	17434,69
1988	0511 	Gasolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	81402	3527148,66
1988	0521 	Gasolía tekin hér á landi, önnur innlend skip, innlend notkun	04	Önnur skip	05	Dísilolía	4076	176613,08
1988	0524 	Gasolía, önnur erlend skip	04	Önnur skip	05	Dísilolía	11487	497731,71
1988	0531 	Gasolía, bifreiðar og tæki, frá söludælu	01	Bifreiðar og tæki	05	Dísilolía	13653	591584,49
1988	0532 	Gasolía, bifreiðar og tæki, frá einkadælu	01	Bifreiðar og tæki	05	Dísilolía	3919	169810,27
1988	0533 	Gasolía, tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	16892	731930,36
1988	0540 	Gasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	6040	261713,2
1988	0550 	Gasolía, iðnaður	05	Iðnaður	05	Dísilolía	2049	88783,17
1988	0560 	Gasolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	600	25998
1988	0611 	Svartolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	08	Svartolía	7180	288564,2
1988	0621 	Svartolía, önnur innlend skip, innlend notkun	04	Önnur skip	08	Svartolía	3923	157665,37
1988	0624 	Svartolía, önnur erlend skip	04	Önnur skip	08	Svartolía	483	19411,77
1988	0640 	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	2494	100233,86
1988	0650 	Svartolía, iðnaður	05	Iðnaður	08	Svartolía	26493	1064753,67
1988	0690 	Svartolía, annað	99	Annað	08	Svartolía	25	1004,75
1988	0321 	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	28060	1251195,4
1988	0322 	Þotueldsneyti tekið erlendis, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	95352	4251745,68
1988	0513 	Gasolía tekin erlendis, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	26200	1135246
1988	0110 	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	17442	781401,6
1988	0120 	Bensín, blý	01	Bifreiðar og tæki	02	Bensín	15975	715680
1988	0210 	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	811	36332,8
1988	0230 	Flugvélabensín, erlendir aðilar	02	Flugvélar	01	Flugvélabensín	163	7302,4
1988	0310 	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	595	26531,05
1988	0330 	Þotueldsneyti, erlendir aðilar	02	Flugvélar	04	Þotueldsneyti	3686	164358,74
1988	0410 	Steinolía	02	Flugvélar	03	Steinolía og þotueldsneyti	236	10523,24
1988	0511 	Gasolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	45184	1957822,72
1988	0521 	Gasolía tekin hér á landi, önnur innlend skip, innlend notkun	04	Önnur skip	05	Dísilolía	4145	179602,85
1988	0524 	Gasolía, önnur erlend skip	04	Önnur skip	05	Dísilolía	3545	153604,85
1988	0531 	Gasolía, bifreiðar og tæki, frá söludælu	01	Bifreiðar og tæki	05	Dísilolía	9238	400282,54
1988	0533 	Gasolía, tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	8909	386026,97
1988	0540 	Gasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	2805	121540,65
1988	0550 	Gasolía, iðnaður	05	Iðnaður	05	Dísilolía	1300	56329
1988	0560 	Gasolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	400	17332
1988	0611 	Svartolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	08	Svartolía	7948	319430,12
1988	0621 	Svartolía, önnur innlend skip, innlend notkun	04	Önnur skip	08	Svartolía	691	27771,29
1988	0640 	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	1862	74833,78
1988	0650 	Svartolía, iðnaður	05	Iðnaður	08	Svartolía	21094	847767,86
1988	0523 	Gasolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	05	Dísilolía	2800	121324
1988	0623 	Svartolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	08	Svartolía	16000	643040
1988	0810 	Kol og koks, iðnaður	05	Iðnaður	09	Kol og koks	22600	678000
1988	0110 	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	22925	1027040
1988	0120 	Bensín, blý	01	Bifreiðar og tæki	02	Bensín	18572	832025,6
1988	0210 	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	793	35526,4
1988	0221 	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	2	89,6
1988	0230 	Flugvélabensín, erlendir aðilar	02	Flugvélar	01	Flugvélabensín	84	3763,2
1988	0310 	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	7191	320646,69
1988	0321 	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	16172	721109,48
1988	0330 	Þotueldsneyti, erlendir aðilar	02	Flugvélar	04	Þotueldsneyti	8193	365325,87
1988	0410 	Steinolía	02	Flugvélar	03	Steinolía og þotueldsneyti	144	6420,96
1988	0511 	Gasolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	49341	2137945,53
1988	0521 	Gasolía tekin hér á landi, önnur innlend skip, innlend notkun	04	Önnur skip	05	Dísilolía	3500	151655
1988	0524 	Gasolía, önnur erlend skip	04	Önnur skip	05	Dísilolía	1460	63261,8
1988	0531 	Gasolía, bifreiðar og tæki, frá söludælu	01	Bifreiðar og tæki	05	Dísilolía	12650	548124,5
1988	0533 	Gasolía, tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	2703	117120,99
1988	0540 	Gasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	2460	106591,8
1988	0550 	Gasolía, iðnaður	05	Iðnaður	05	Dísilolía	1500	64995
1988	0560 	Gasolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	400	17332
1988	0611 	Svartolía tekin hér á landi, innlend fiskiskip	03	Fiskiskip	08	Svartolía	2688	108030,72
1988	0621 	Svartolía, önnur innlend skip, innlend notkun	04	Önnur skip	08	Svartolía	1154	46379,26
1988	0640 	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	557	22385,83
1988	0650 	Svartolía, iðnaður	05	Iðnaður	08	Svartolía	19950	801790,5
1988	0523 	Gasolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	05	Dísilolía	3000	129990
1988	0623 	Svartolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	08	Svartolía	12000	482280
1989	0523 	Gasolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	05	Dísilolía	7500	324975
1989	0623 	Svartolía tekin erlendis, önnur innlend skip, millilandanotkun	04	Önnur skip	08	Svartolía	29800	1197662
1989	0110 	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	22590	1012032
